internal_id,Award ID,Recipient Name,Start Date,End Date,Award Amount,action_date,generated_internal_id
307053347,HHSN273201200028P,"ILLUMINA, INC.",2011-12-01,2012-12-07,23000.0,,CONT_AWD_HHSN273201200028P_7529_-NONE-_-NONE-
281093699,47QMCA18F04ZK,FORD MOTOR CO,2018-02-15,2018-05-16,23000.0,,CONT_AWD_47QMCA18F04ZK_4732_GS30FHA005_4732
278109544,15B40619PUB140047,"AGATHOS LABORATORIES, INC.",2019-08-01,2019-09-21,23000.0,,CONT_AWD_15B40619PUB140047_1540_-NONE-_-NONE-
277393619,12441923F0046,PARKER LAND & TIMBER CO INC,2023-03-28,2024-02-29,22993.92,,CONT_AWD_12441923F0046_12C2_12444222A0003_12C2
273265497,0019,ENGILITY LLC,2012-07-24,2012-09-30,22988.0,,CONT_AWD_0019_9700_N6523610D5830_9700
279503755,28321319F19002637,PATSY BRAMLETT,2018-12-31,2018-12-31,22974.19,,CONT_AWD_28321319F19002637_2800_SS10541140523_2800
316698429,SPE2DB23FUA51,AMERISOURCEBERGEN DRUG CORP,2023-01-06,2023-01-09,22972.71,,CONT_AWD_SPE2DB23FUA51_9700_SPE2DB22D3501_9700
279018762,2031ZA23F00599,"THOMPSON PRINTING & PACKAGING, INC.",2023-09-06,2023-10-14,22964.0,,CONT_AWD_2031ZA23F00599_2041_2031ZA22D00008_2041
281110107,47QMCA18F0K9M,FCA US LLC,2018-07-19,2018-12-06,22960.0,,CONT_AWD_47QMCA18F0K9M_4732_GS30FHA004_4732
278327142,15M10221PA4700484,DOMESTIC AWARDEES (UNDISCLOSED),2021-10-01,2022-09-30,22960.0,,CONT_AWD_15M10221PA4700484_1544_-NONE-_-NONE-
343311244,SS001150268,"LOGISTICS DESIGN SERVICES & SUPPLY, INC.",2011-08-17,2011-09-17,22957.6,,CONT_AWD_SS001150268_2800_-NONE-_-NONE-
305511512,GSRPNNID9414,FORD MOTOR CO,2014-03-26,2014-06-24,22950.0,,CONT_AWD_GSRPNNID9414_4732_GS30FBA008_4732
305511443,GSRPNNID8724,FORD MOTOR CO,2014-03-26,2014-06-24,22950.0,,CONT_AWD_GSRPNNID8724_4732_GS30FBA008_4732
305485991,GSRPNNHD3223,FORD MOTOR CO,2013-04-04,2013-07-03,22950.0,,CONT_AWD_GSRPNNHD3223_4732_GS30FY0058_4732
313288631,SPE1C122F4068,MCRAE INDUSTRIES INC,2022-06-07,2022-10-24,22949.34,,CONT_AWD_SPE1C122F4068_9700_SPE1C118D1034_9700
309937247,N0018321P0346,ABBOTT LABORATORIES INC.,2021-06-09,2021-06-11,22948.0,,CONT_AWD_N0018321P0346_9700_-NONE-_-NONE-
306655793,HHSD2002017M95021P,AGILENT TECHNOLOGIES INC,2017-07-26,2017-08-30,22947.48,,CONT_AWD_HHSD2002017M95021P_7523_-NONE-_-NONE-
339019367,SPE7M122F464X,PEERLESS MFG CO,2022-05-27,2023-01-06,22925.0,,CONT_AWD_SPE7M122F464X_9700_SPE7M522D60RY_9700
325367301,SPE30024FN9J3,US FOODS INC,2024-09-09,2024-09-11,22918.18,,CONT_AWD_SPE30024FN9J3_9700_SPE30021D3317_9700
281042435,47PG0224C0001,INTELLICON CORP.,2024-04-09,2024-04-29,22915.0,,CONT_AWD_47PG0224C0001_4740_-NONE-_-NONE-
279032872,2033H622F00052,PERFORMANCE TRAINING RESOURCES LLC,2022-01-04,2022-04-26,22900.0,,CONT_AWD_2033H622F00052_2036_TFSAFSABPA17006_2036
338353624,SPE7M014VD677,AM-MAC INCORPORATED,2014-07-03,2014-10-16,22893.13,,CONT_AWD_SPE7M014VD677_9700_-NONE-_-NONE-
273206694,0017,"ONSITE CONSTRUCTION & ENGINEERING, INC.",2012-12-05,2013-06-28,22891.41,,CONT_AWD_0017_9700_N6247312D0401_9700
350252821,W912TF10P0035,US FOODS INC,2010-06-01,2010-07-02,22891.07,,CONT_AWD_W912TF10P0035_9700_-NONE-_-NONE-
310615873,N4446609M0002,LC INDUSTRIES INC,2009-06-05,2009-06-08,22881.25,,CONT_AWD_N4446609M0002_9700_-NONE-_-NONE-
334942601,SPE60524FYW3C,RYZHKA INTERNATIONAL LLC,2024-07-08,2024-07-10,22877.24,,CONT_AWD_SPE60524FYW3C_9700_SPE60524D4514_9700
343782859,TYM0,HAMILTON SUNDSTRAND CORPORATION,2011-07-13,2012-07-07,22877.0,,CONT_AWD_TYM0_9700_N0038308G001J_9700
305556724,GSRPNNJZ8356,FORD MOTOR CO,2016-01-07,2016-04-06,22875.0,,CONT_AWD_GSRPNNJZ8356_4732_GS30FDA004_4732
305328885,GSRPNNAD5848,FORD MOTOR CO,2008-01-28,2008-06-26,22872.0,,CONT_AWD_GSRPNNAD5848_4730_GS30FR0006_4730
305323255,GSRPNFIP9634,FORD MOTOR CO,2014-07-18,2014-12-05,22869.0,,CONT_AWD_GSRPNFIP9634_4732_GS30FBA008_4732
338785329,SPE7M118P5718,ARGO TURBOSERVE CORPORATION,2018-07-02,2018-12-17,22866.34,,CONT_AWD_SPE7M118P5718_9700_-NONE-_-NONE-
339751245,SPE7M915M1552,HOWDEN NORTH AMERICA INC,2015-02-04,2015-08-10,22862.0,,CONT_AWD_SPE7M915M1552_9700_-NONE-_-NONE-
295842819,DJBP0114SA130423,PUEBLO HOTEL SUPPLY CO,2017-09-15,2017-09-15,22858.43,,CONT_AWD_DJBP0114SA130423_1540_-NONE-_-NONE-
305732993,GSRPNNZ09557,FORD MOTOR CO,2007-11-06,2008-02-04,22854.0,,CONT_AWD_GSRPNNZ09557_4730_GS30FR0006_4730
298423677,FA812612M0015,VENTUREDYNE LTD,2011-10-28,2012-02-03,22845.0,,CONT_AWD_FA812612M0015_9700_-NONE-_-NONE-
311984587,SAQMMA07M1076,"H W S COMPANY, INC.",2007-09-13,2011-02-16,22841.18,,CONT_AWD_SAQMMA07M1076_1900_-NONE-_-NONE-
311539357,OPM3312F0005,"OMNI BUSINESS SYSTEMS, INC",2011-12-06,2013-12-05,22836.0,,CONT_AWD_OPM3312F0005_2400_GS25F0051S_4730
293183122,AS90,"CARDINAL HEALTH, INC.",2009-01-14,2009-01-14,22836.0,,CONT_AWD_AS90_9700_SPM20005D3108_9700
334221074,SPE5E416V5695,AIRCRAFT HARDWARE WEST,2016-04-15,2017-03-31,22820.84,,CONT_AWD_SPE5E416V5695_9700_-NONE-_-NONE-
307119420,HHSN30700325,CLPF-CC PAVILION OPERATING COMPANY LLC,2014-03-07,2015-12-31,22820.0,,CONT_AWD_HHSN30700325_7529_HHSN263200700064676B_7529
349356262,W911S224P0791,FEDERAL CONTRACTS LLC,2024-07-03,2024-08-19,22803.17,,CONT_AWD_W911S224P0791_9700_-NONE-_-NONE-
296884880,DOCWE133F17SU0369,"QIAGEN, LLC",2017-04-21,2017-05-10,22803.0,,CONT_AWD_DOCWE133F17SU0369_1330_-NONE-_-NONE-
278782392,19C02019P1140,MISCELLANEOUS FOREIGN AWARDEES,2019-08-29,2019-08-31,22800.43,,CONT_AWD_19C02019P1140_1900_-NONE-_-NONE-
345658254,V598C15062,"ILLUMINA, INC.",2010-10-12,2011-09-30,22800.0,,CONT_AWD_V598C15062_3600_-NONE-_-NONE-
273445838,0025,ULTRA ELECTRONICS ADVANCED TACTICAL SYSTEMS INC,2008-09-11,2009-03-31,22798.0,,CONT_AWD_0025_9700_N6523608D5143_9700
331266133,SPE4A522F145A,PARKER-HANNIFIN CORPORATION,2022-08-30,2023-09-20,22795.5,,CONT_AWD_SPE4A522F145A_9700_SPE4A122G0007_9700
296019133,DJBP0410NB130005,"DAN W. HAUBEN, INC.",2013-10-01,2014-09-30,22790.88,,CONT_AWD_DJBP0410NB130005_1540_DJBP041000000037_1540
335814112,SPE60722FC1M0,GLASGOW PRESTWICK AIRPORT LIMITED,2022-02-20,2022-02-20,22788.85,,CONT_AWD_SPE60722FC1M0_9700_SPE60720D0029_9700
342172655,SPM4A608V3987,"L3HARRIS TECHNOLOGIES, INC.",2008-04-25,2008-08-08,22780.0,,CONT_AWD_SPM4A608V3987_9700_-NONE-_-NONE-
348528198,VA554P04826,INTERMETRO INDUSTRIES CORP,2010-05-03,2010-05-15,22777.5,,CONT_AWD_VA554P04826_3600_-NONE-_-NONE-
321995928,SPE2DX20F5M3E,AMERISOURCEBERGEN DRUG CORP,2019-12-23,2019-12-26,22753.14,,CONT_AWD_SPE2DX20F5M3E_9700_SPE2DX15D3003_9700
313705384,SPE2D424F2088,ARTHREX INC,2023-11-01,2023-11-06,22746.3,,CONT_AWD_SPE2D424F2088_9700_SPE2DH19D7001_9700
339944512,SPE7MC24P2188,R & M GOVERNMENT SERVICES INC,2024-08-02,2025-09-26,22736.18,,CONT_AWD_SPE7MC24P2188_9700_-NONE-_-NONE-
342558462,SPM7L111V2650,SHILOH INDUSTRIES INC,2010-12-11,2011-09-07,22735.0,,CONT_AWD_SPM7L111V2650_9700_-NONE-_-NONE-
308505068,INPT2011080265,HDR ENGINEERING INC,2008-08-01,2009-11-30,22730.52,,CONT_AWD_INPT2011080265_1443_INPC2000041400_1443
321438973,SPE2DX18FUAP3,AMERISOURCEBERGEN DRUG CORP,2018-05-11,2018-06-08,22725.73,,CONT_AWD_SPE2DX18FUAP3_9700_SPE2DX15D6028_9700
349355903,W911S224P0431,FARMERS FERTILIZER CO,2024-04-11,2024-04-24,22717.68,,CONT_AWD_W911S224P0431_9700_-NONE-_-NONE-
310918760,N6523618F0477,CARAHSOFT TECHNOLOGY CORP,2018-04-30,2019-04-29,22704.75,,CONT_AWD_N6523618F0477_9700_N6600118A0005_9700
344043821,V460A90189,BUCKEYE ENERGY SERVICES LLC,2009-01-26,2009-01-26,22702.61,,CONT_AWD_V460A90189_3600_-NONE-_-NONE-
343205829,SPRMM112PYF06,"ASTRON WIRELESS TECHNOLOGIES, INC.",2012-04-16,2012-07-25,22700.0,,CONT_AWD_SPRMM112PYF06_9700_-NONE-_-NONE-
277011857,1093,H SQUARED INC,2015-04-02,2015-06-08,22700.0,,CONT_AWD_1093_9700_SPM8EJ14D0008_9700
297849561,F732,"CARDINAL HEALTH, INC.",2010-07-09,2010-07-09,22697.0,,CONT_AWD_F732_9700_SPM20005D3101_9700
340329646,SPE8E318FK656,SUPPLYCORE LLC,2018-09-25,2019-01-22,22696.74,,CONT_AWD_SPE8E318FK656_9700_SPM8EG14D0001_9700
342323079,SPM4M108V2980,"DREAMFIND, INC.",2008-05-16,2009-04-16,22694.0,,CONT_AWD_SPM4M108V2980_9700_-NONE-_-NONE-
317309739,SPE2DB25FX4QY,AMERISOURCEBERGEN DRUG CORP,2024-10-29,2024-11-20,22692.75,,CONT_AWD_SPE2DB25FX4QY_9700_SPE2DB22D3301_9700
306886155,HHSN26100020,"HOST HOTELS & RESORTS, L.P.",2014-03-31,2015-12-31,22682.16,,CONT_AWD_HHSN26100020_7529_HHSN263200700065032B_7529
296418106,DJG17OIGP0114,STRATEGIC COMMUNICATIONS LLC,2017-09-29,2017-10-28,22681.11,,CONT_AWD_DJG17OIGP0114_1504_-NONE-_-NONE-
290442931,5209,NEW STANTON MACHINING AND TOOLING,2011-03-15,2011-07-13,22680.0,,CONT_AWD_5209_9700_N0010408G7006_9700
280303839,36C25723K0712,SUNRISE MEDICAL (US) LLC,2023-07-19,2023-12-20,22677.61,,CONT_AWD_36C25723K0712_3600_-NONE-_-NONE-
305422385,GSRPNNEM2000,FORD MOTOR CO,2010-12-22,2011-03-22,22668.0,,CONT_AWD_GSRPNNEM2000_4732_GS30FW0003_4730
325665405,SPE30222F0W93,"BOTTLING GROUP, LLC",2021-12-05,2021-12-05,22664.88,,CONT_AWD_SPE30222F0W93_9700_SPE30220A0007_9700
292521868,AG046WD150041,MODU FORM INC,2015-06-23,2015-07-23,22659.58,,CONT_AWD_AG046WD150041_12C2_GS28F0042T_4730
335314659,SPE60719FCVS1,WORLD FUEL SERVICES (SINGAPORE) PTE LTD,2019-03-14,2019-03-14,22645.85,,CONT_AWD_SPE60719FCVS1_9700_SPE60017D0156_9700
308604362,J443,AMERISOURCEBERGEN DRUG CORP,2016-10-17,2016-11-14,22641.92,,CONT_AWD_J443_9700_SPE2DX15D6028_9700
347960276,VA24817P3404,"FOUR POINTS TECHNOLOGY, L.L.C.",2017-09-25,2017-09-29,22638.0,,CONT_AWD_VA24817P3404_3600_-NONE-_-NONE-
348148035,VA256P0378,"JOHNSON CONTROLS, INC.",2008-07-10,2008-09-12,22617.15,,CONT_AWD_VA256P0378_3600_-NONE-_-NONE-
291667742,75R60119P00003,"COVARIS, LLC",2019-08-20,2020-11-19,22615.0,,CONT_AWD_75R60119P00003_7526_-NONE-_-NONE-
309008849,LB70,AMERISOURCEBERGEN DRUG CORP,2013-01-05,2013-01-07,22612.16,,CONT_AWD_LB70_9700_SPM20005D1100_9700
305523040,GSRPNNIP8824,FORD MOTOR CO,2014-07-16,2014-10-14,22611.0,,CONT_AWD_GSRPNNIP8824_4732_GS30FBA008_4732
348400168,VA26317P0282,BIOTRONIK INC,2016-10-21,2016-10-21,22610.0,,CONT_AWD_VA26317P0282_3600_-NONE-_-NONE-
291580811,75N91018P00017,SAGE SCIENTIFIC LLC,2018-09-11,2019-09-16,22599.0,,CONT_AWD_75N91018P00017_7529_-NONE-_-NONE-
341981796,SPE8EZ21F0102,BLIND INDUSTRIES AND SERVICES OF MARYLAND,2021-09-20,2021-12-06,22594.4,,CONT_AWD_SPE8EZ21F0102_9700_SPE8EZ21D0006_9700
293490250,B431,SKLAR CORPORATION,2017-09-15,2017-09-20,22578.18,,CONT_AWD_B431_9700_SPE2D014D0003_9700
312345711,SHK30013M0344,MISCELLANEOUS FOREIGN AWARDEES,2013-05-14,2013-05-26,22577.32,,CONT_AWD_SHK30013M0344_1900_-NONE-_-NONE-
308551658,INR12PX14020,WESTERN STATES EQUIPMENT COMPANY,2012-02-13,2012-05-23,22574.69,,CONT_AWD_INR12PX14020_1425_-NONE-_-NONE-
309532357,N0003924F7403,"LEIDOS, INC.",2024-01-17,2024-01-25,22573.52,,CONT_AWD_N0003924F7403_9700_N0003920D0054_9700
349669442,W9127815P0143,NATIONAL INSTITUTE OF BUILDING SCIENCES,2015-06-18,2016-06-17,22569.0,,CONT_AWD_W9127815P0143_9700_-NONE-_-NONE-
272345449,0003,"FEDERAL CONSTRUCTION GROUP, INC.",2014-04-01,2014-10-08,22568.0,,CONT_AWD_0003_9700_N6247313D1612_9700
338271417,SPE7LX25F434L,"POROBOND PRODUCTS, LLC",2025-02-06,2025-06-16,22562.96,,CONT_AWD_SPE7LX25F434L_9700_SPE7LX23D0068_9700
298911711,G662,AMERISOURCEBERGEN DRUG CORP,2017-09-12,2017-09-28,22551.4,,CONT_AWD_G662_9700_SPE2DX15D3103_9700
334255340,SPE5E419V1795,"DREAMFIND, INC.",2018-11-29,2019-07-17,22549.92,,CONT_AWD_SPE5E419V1795_9700_-NONE-_-NONE-
295682003,DJBDETKVN110204,"AIMBRIDGE HOSPITALITY, L.P.",2011-07-31,2011-08-05,22536.0,,CONT_AWD_DJBDETKVN110204_1540_-NONE-_-NONE-
274787904,0150,"CHUGACH FEDERAL SOLUTIONS, INC.",2015-08-07,2015-11-19,22536.0,,CONT_AWD_0150_9700_N4425514D9000_9700
340253832,SPE8E315V0605,"PLYMKRAFT, INC.",2015-06-01,2015-09-21,22535.1,,CONT_AWD_SPE8E315V0605_9700_-NONE-_-NONE-
312231875,SDR86011F0039,MISCELLANEOUS FOREIGN AWARDEES,2011-07-12,2011-07-13,22532.81,,CONT_AWD_SDR86011F0039_1900_SDR86009C0003_1900
291802310,80AFRC18F0066,"LINXX GLOBAL SOLUTIONS, LLC",2018-02-15,2018-03-30,22524.81,,CONT_AWD_80AFRC18F0066_8000_NND13AC65C_8000
280924195,45WW,SUPREME FOODSERVICE GMBH,2011-04-23,2011-04-30,22518.0,,CONT_AWD_45WW_9700_SPM30008D3187_9700
280599633,400H,"SYSCO SEATTLE, INC.",2009-09-16,2009-09-16,22514.0,,CONT_AWD_400H_9700_SPM30008D3053_9700
337593118,SPE7L418V0090,AM GENERAL LLC,2017-10-19,2018-04-30,22506.25,,CONT_AWD_SPE7L418V0090_9700_-NONE-_-NONE-
296566390,DJU4500332200,"KRUEGER INTERNATIONAL, INC.",2008-07-01,2008-09-30,22501.6,,CONT_AWD_DJU4500332200_1540_4600000962_1540
298187703,FA483010F0146,IDSC HOLDINGS LLC,2010-09-27,2010-10-29,22501.09,,CONT_AWD_FA483010F0146_9700_GS06F0006L_4730
346603029,V649C00183,"SIEMENS MEDICAL SOLUTIONS USA, INC.",2010-04-06,2010-09-30,22500.0,,CONT_AWD_V649C00183_3600_-NONE-_-NONE-
292131157,91990025P0057,"SCHIMANSKY, HELMUT",2025-09-29,2026-09-28,22500.0,,CONT_AWD_91990025P0057_9100_-NONE-_-NONE-
320855642,SPE2DV23FVELU,OWENS & MINOR DISTRIBUTION INC,2023-03-10,2023-03-30,22492.92,,CONT_AWD_SPE2DV23FVELU_9700_SPE2DV17D8546_9700
343797264,U065,AMERISOURCEBERGEN DRUG CORP,2013-08-28,2013-08-28,22489.89,,CONT_AWD_U065_9700_SPM20005D2006_9700
296443359,DJJ15960097,WORLD WIDE TECHNOLOGY LLC,2010-06-23,2019-10-03,22489.64,,CONT_AWD_DJJ15960097_1501_DJJ07F1596_1501
292281908,98NL,SUPREME FOODSERVICE GMBH,2012-08-06,2012-08-13,22488.37,,CONT_AWD_98NL_9700_SPM30008D3153_9700
311670614,PQPN,"GRAYBAR ELECTRIC COMPANY, INC.",2012-09-18,2012-11-01,22487.8,,CONT_AWD_PQPN_9700_SPM50004DBP11_9700
299378844,GS04B4883210334,"PRINCETON STREET, LLC",2010-10-01,2010-12-09,22482.53,,CONT_AWD_GS04B4883210334_4740_GS04B48832_4740
348222317,VA25914F4704,HOWMEDICA OSTEONICS CORP,2014-07-24,2014-07-31,22475.0,,CONT_AWD_VA25914F4704_3600_VA797P0267_3600
348189551,VA25813J0771,"ESCHENBACH OPTIK OF AMERICA, INC",2013-01-15,2013-02-28,22473.57,,CONT_AWD_VA25813J0771_3600_V797P4597A_3600
334932578,SPE60524FXB8K,CAMPBELL OIL CO,2024-02-21,2024-02-27,22472.8,,CONT_AWD_SPE60524FXB8K_9700_SPE60520D8505_9700
295980086,DJBP0313PA130260,"FRAN/SAN MEATS, L.L.C.",2015-09-28,2015-09-30,22472.0,,CONT_AWD_DJBP0313PA130260_1540_-NONE-_-NONE-
349461737,W911YN14P0071,WORLDWIDE EQUIPMENT INC,2014-07-15,2014-07-16,22470.0,,CONT_AWD_W911YN14P0071_9700_-NONE-_-NONE-
312924283,SP470309P0078,IMWRF FUND,2009-09-24,2010-02-01,22470.0,,CONT_AWD_SP470309P0078_9700_-NONE-_-NONE-
309812225,N0017308P0157,"COMSOL, INC.",2007-11-30,2007-12-10,22470.0,,CONT_AWD_N0017308P0157_9700_-NONE-_-NONE-
278700727,19AQMA19S0415,"ETHAN ALLEN RETAIL, INC.",2019-09-08,2019-11-08,22453.0,,CONT_AWD_19AQMA19S0415_1900_SAQMMA16A0228_1900
275485501,02YK,"C. LLOYD JOHNSON COMPANY, INC.",2015-02-11,2015-03-11,22446.0,,CONT_AWD_02YK_9700_SPM30010D9227_9700
281015186,47PC0919F0034,ACTION FACILITIES MANAGEMENT INC,2019-05-16,2019-10-16,22435.11,,CONT_AWD_47PC0919F0034_4740_47PC0218A0004_4740
349895948,W912HP21F1121,"TIDEWATER, INC.",2021-06-29,2021-08-30,22420.08,,CONT_AWD_W912HP21F1121_9700_W912HP18D1001_9700
342295732,SPM4A712M4937,"ECHELON SUPPLY AND SERVICE, INC.",2012-02-15,2013-04-15,22415.26,,CONT_AWD_SPM4A712M4937_9700_-NONE-_-NONE-
297951381,FA301617P0360,"ALAMO INTEGRATED SYSTEMS, INC.",2017-09-14,2018-09-13,22413.0,,CONT_AWD_FA301617P0360_9700_-NONE-_-NONE-
348970477,W50S7J25PA001,"BLACKBOARD MEETING SPACE, LLC",2024-10-04,2025-09-30,22400.0,,CONT_AWD_W50S7J25PA001_9700_-NONE-_-NONE-
277207619,1202RZ24K5161,BACKCOUNTRY RESCUE LLC,2024-07-11,2024-07-17,22400.0,,CONT_AWD_1202RZ24K5161_12C2_-NONE-_-NONE-
279071764,2081,THE BOEING COMPANY,2016-09-30,2018-01-08,22395.32,,CONT_AWD_2081_9700_SPE4A115G0001_9700
338530433,SPE7M115V4509,PHOENIX SYSTEMS ENGINEERING INC,2014-12-04,2015-07-13,22391.2,,CONT_AWD_SPE7M115V4509_9700_-NONE-_-NONE-
296299815,DJD13011C13T93,"METROPOLITAN INTERPRETERS & TRANSLATORS, INC.",2013-02-08,2013-06-14,22377.84,,CONT_AWD_DJD13011C13T93_1524_DJD13C0011_1524
322033302,SPE2DX20F7RAJ,AMERISOURCEBERGEN DRUG CORP,2020-01-16,2020-01-17,22375.2,,CONT_AWD_SPE2DX20F7RAJ_9700_SPE2DX15D1100_9700
291331554,70Z08123PELIZ0061,"STEVENSON SAND, INC.",2023-09-11,2023-10-27,22375.0,,CONT_AWD_70Z08123PELIZ0061_7008_-NONE-_-NONE-
305477858,GSRPNNGU8843,FORD MOTOR CO,2013-02-04,2013-05-05,22364.0,,CONT_AWD_GSRPNNGU8843_4732_GS30FY0058_4732
349978094,W912JV08F2011,"MINUTEMAN INTERNATIONAL, INC.",2008-05-22,2008-07-07,22359.27,,CONT_AWD_W912JV08F2011_9700_GS30F0004M_4730
277544797,12FPC423P0087,TRAVEL THE WORLD LLC,2023-09-11,2023-09-15,22359.09,,CONT_AWD_12FPC423P0087_12D0_-NONE-_-NONE-
278646794,191D3225P1478,EATON CORPORATION,2025-08-27,2025-09-29,22357.0,,CONT_AWD_191D3225P1478_1900_-NONE-_-NONE-
298490918,FA850111P0037,"NAVCOM DEFENSE ELECTRONICS, INC.",2011-01-26,2011-04-22,22345.31,,CONT_AWD_FA850111P0037_9700_-NONE-_-NONE-
333403593,SPE4A721F4721,NORTHROP GRUMMAN SYSTEMS CORPORATION,2021-04-09,2021-12-31,22342.3,,CONT_AWD_SPE4A721F4721_9700_SPE4AX20D9438_9700
290341426,5063,"DGR ASSOCIATES, INC.",2008-06-13,2009-07-31,22334.52,,CONT_AWD_5063_9700_FA500405DC002_9700
348817840,VK66,AMERISOURCEBERGEN DRUG CORP,2011-09-13,2011-09-13,22332.18,,CONT_AWD_VK66_9700_SPM20005D1017_9700
339897841,SPE7MC20V6742,"FEDERAL INDUSTRIES, INC.",2020-05-11,2020-12-18,22324.0,,CONT_AWD_SPE7MC20V6742_9700_-NONE-_-NONE-
278998609,2026,SYLVAN FOREST PRODUCTS INC,2013-12-13,2014-03-04,22324.0,,CONT_AWD_2026_9700_SPM8E610D0005_9700
298324391,FA568222F000404,MILEXIM SRL,2022-02-01,2022-02-28,22320.97,,CONT_AWD_FA568222F000404_9700_FA568222A0004_9700
342117402,SPM4A410V1172,TNL SALES LLC,2010-02-06,2010-05-07,22313.0,,CONT_AWD_SPM4A410V1172_9700_-NONE-_-NONE-
294005388,BJ94,"DAKOTA DRUG, INC.",2012-02-15,2012-02-15,22312.4,,CONT_AWD_BJ94_9700_SPM20005D0977_9700
307538970,HSCG3812FJ11043,SIKORSKY AIRCRAFT CORPORATION,2012-03-15,2012-11-30,22305.79,,CONT_AWD_HSCG3812FJ11043_7008_SPRPA111G001Y_9700
292790172,AG5680P160005,SCHUMACHER ELEVATOR COMPANY,2015-10-13,2016-09-30,22304.04,,CONT_AWD_AG5680P160005_12C2_-NONE-_-NONE-
277373407,123J1922P0004,"POLITICO, LLC",2022-03-07,2023-03-07,22300.0,,CONT_AWD_123J1922P0004_1204_-NONE-_-NONE-
324501008,SPE30021F62YS,THEODOR WILLE INTERTRADE GMBH,2021-07-28,2021-08-04,22297.5,,CONT_AWD_SPE30021F62YS_9700_SPE30020D4065_9700
348358645,VA26217J4866,ROTECH HEALTHCARE INC.,2017-06-12,2017-06-12,22295.45,,CONT_AWD_VA26217J4866_3600_VA26217D0149_3600
291290431,70Z03821FR0000049,"FATIGUE TECHNOLOGY, INC",2021-02-04,2021-06-22,22291.4,,CONT_AWD_70Z03821FR0000049_7008_70Z03818DJ0000004_7008
350590688,WCO00200006C005768W99010,"MARASCO NEWTON GROUP LTD, THE",2000-06-15,2004-05-18,22286.02,,CONT_AWD_WCO00200006C005768W99010_6800_68W99010_6800
293047229,AID391BC1400009,HORWATH HUSSAIN CHAUDHURY & CO,2014-06-27,2015-12-31,22285.0,,CONT_AWD_AID391BC1400009_7200_AID391E1400007_7200
349554741,W9124D08F0537,"MONACO ENTERPRISES, INC.",2008-09-29,2008-09-30,22284.99,,CONT_AWD_W9124D08F0537_9700_GS07F0422K_4730
294909095,CSOSA13009954,"AGILE FLEET, INC.",2013-09-02,2014-09-01,22282.49,,CONT_AWD_CSOSA13009954_9594_-NONE-_-NONE-
305501670,GSRPNNHT9984,"CHRYSLER GROUP, LLC, THE",2014-02-24,2014-05-25,22279.0,,CONT_AWD_GSRPNNHT9984_4732_GS30FBA007_4732
294823751,CP73,"CARDINAL HEALTH, INC.",2013-07-30,2013-07-30,22277.71,,CONT_AWD_CP73_9700_SPM20005D3306_9700
272161712,0001,GEL LABORATORIES LLC,2008-01-11,2008-01-31,22275.0,,CONT_AWD_0001_9700_W912WJ08A0005_9700
298990219,GE82,AMERISOURCEBERGEN DRUG CORP,2011-02-17,2011-02-18,22274.12,,CONT_AWD_GE82_9700_SPM20005D2007_9700
277836739,140P2022P0024,"QUATREFOIL, INC.",2022-09-22,2023-03-04,22274.0,,CONT_AWD_140P2022P0024_1443_-NONE-_-NONE-
343161265,SPMYM317F6071,FLUKE ELECTRONICS CORP,2017-04-03,2017-05-12,22270.16,,CONT_AWD_SPMYM317F6071_9700_GS07F0528V_4730
347834693,VA24616F7033,"GRAND STRATEGY, LLC",2016-08-16,2016-08-16,22260.0,,CONT_AWD_VA24616F7033_3600_VA797N13C0010_3600
305553469,GSRPNNJW1515,"CHRYSLER GROUP, LLC, THE",2015-09-16,2016-02-13,22255.0,,CONT_AWD_GSRPNNJW1515_4732_GS30FCA003_4732
291546555,75H71019F80775,"GETINGE USA SALES, LLC",2019-07-31,2019-12-31,22254.04,,CONT_AWD_75H71019F80775_7527_V797P4452B_3600
303541080,GSMPNEH42180,"W.W. GRAINGER, INC.",2010-04-06,2010-05-09,22253.46,,CONT_AWD_GSMPNEH42180_4730_GS06F0007J_4730
348325436,VA26213F2015,BOSTON SCIENTIFIC CORP,2013-03-11,2013-04-12,22253.0,,CONT_AWD_VA26213F2015_3600_VA797P0137_3600
322116751,SPE2DX20FEGYV,AMERISOURCEBERGEN DRUG CORP,2020-09-24,2020-09-24,22249.64,,CONT_AWD_SPE2DX20FEGYV_9700_SPE2DX16D4016_9700
305616638,GSRPNNMD1437,FCA US LLC,2017-08-25,2017-11-23,22249.0,,CONT_AWD_GSRPNNMD1437_4732_GS30FGA004_4732
313766535,SPE2D518F378Y,"WELCH ALLYN, INC.",2018-09-28,2018-10-15,22244.16,,CONT_AWD_SPE2D518F378Y_9700_SPM2D111D8350_9700
316152243,SPE2D824FET77,AMERISOURCEBERGEN DRUG CORP,2023-12-15,2023-12-18,22232.76,,CONT_AWD_SPE2D824FET77_9700_SPE2DX22D0019_9700
343291216,SRS50012M0371,MISCELLANEOUS FOREIGN AWARDEES,2012-03-30,2012-04-01,22218.03,,CONT_AWD_SRS50012M0371_1900_-NONE-_-NONE-
291259245,70US0921P70090102,"VEHICLE LEASING ASSOCIATES, LLC",2021-07-01,2024-03-09,22204.21,,CONT_AWD_70US0921P70090102_7009_-NONE-_-NONE-
